# A Mapping between WordNet 3.0 and 3.1 synset offsets
# HyperDic hyper-dictionary, http://hyperdic.net
# (c) 2012 by Eric Kafe
#
# This mapping is released under the CC BY 3.0 license
# http://creativecommons.org/licenses/by/3.0/
#=====================================================
#PoS	WordNet 3.0	WordNet 3.1
a	00241079	00242685
a	00241260	00242866
a	00241397	00243003
a	00241530	00243136
a	00241672	00243278
a	00241816	00243422
a	00241952	00243558
a	00242293	00243846
a	00242575	00244035
a	00242832	00244035
a	00243180	00244146
a	00243395	00244343
a	00243606	00244463
a	00243945	00244802
a	00244054	00244911
a	00244199	00245055
a	00244324	00245180
a	00244410	00245266
a	00244503	00245359
a	00244820	00245676
a	00244958	00245814
a	00245112	00245968
a	00245200	00246056
a	00245319	00246175
a	00245458	00246314
a	00245763	00246619
a	00245860	00246716
a	00245952	00246808
a	00246175	00247031
a	00246348	00247204
a	00246497	00247353
a	00246623	00247479
a	00246727	00247594
a	00246878	00247745
a	00247013	00247880
a	00247247	00248114
a	00247439	00248306
a	00247868	00248735
a	00247993	00248860
a	00248118	00248985
a	00248251	00249118
a	00248560	00249427
a	00248837	00249704
a	00249104	00249970
a	00249303	00250169
a	00249433	00250299
a	00249576	00250442
a	00249721	00250587
a	00250119	00250985
a	00250483	00251349
a	00250659	00251525
a	00250739	00251605
a	00251134	00252000
a	00251373	00252239
a	00251529	00252395
a	00251681	00252547
a	00251809	00252675
a	00252130	00252996
a	00252310	00253176
a	00252498	00253364
a	00252733	00253599
a	00252826	00253692
a	00252954	00253820
a	00253196	00254062
a	00253361	00254227
a	00253469	00254335
a	00253654	00254520
a	00253757	00254623
a	00253869	00254735
a	00254046	00254912
a	00254152	00255018
a	00254296	00255162
a	00254419	00255285
a	00254516	00255382
a	00254615	00255481
a	00254746	00255612
a	00254880	00255746
a	00254983	00255849
a	00255057	00255923
a	00255308	00256174
a	00255453	00256319
a	00255582	00256448
a	00255720	00256586
a	00255918	00256784
a	00256042	00256908
a	00256237	00257103
a	00256453	00257319
a	00256538	00257404
a	00256636	00257502
a	00256883	00257749
a	00257032	00257898
a	00257102	00257968
a	00257232	00258098
a	00257356	00258222
a	00257462	00258328
a	00257579	00258445
a	00257742	00258608
a	00258090	00258956
a	00258255	00259121
a	00258411	00259277
a	00258587	00259453
a	00258797	00259663
a	00258899	00259765
a	00259011	00259877
a	00259098	00259964
a	00259177	00260043
a	00259256	00260122
a	00259329	00260195
a	00259433	00260299
a	00259568	00260434
a	00259820	00260686
a	00259957	00260823
a	00260100	00260966
a	00260323	00261189
a	00260430	00261296
a	00260695	00261561
a	00260780	00261646
a	00260973	00261839
a	00261109	00261975
a	00261245	00262111
a	00261486	00262352
a	00261602	00262468
a	00261735	00262601
a	00261885	00262751
a	00262008	00262874
a	00262124	00262990
a	00262328	00263194
a	00262444	00263310
a	00262529	00263395
a	00262705	00263571
a	00262792	00263658
a	00263463	00264329
a	00263840	00264706
a	00263994	00264860
a	00264178	00265044
a	00264262	00265128
a	00264459	00265325
a	00264570	00265436
a	00264776	00265642
a	00265214	00266080
a	00265314	00266180
a	00265496	00266362
a	00265765	00266631
a	00265989	00266855
a	00266228	00267094
a	00266309	00267175
a	00266420	00267286
a	00266634	00267500
a	00266985	00267851
a	00267145	00268011
a	00267268	00268134
a	00267356	00268222
a	00267452	00268318
a	00267774	00268640
a	00267871	00268737
a	00268273	00269139
a	00268383	00269249
a	00268748	00269614
a	00268869	00269735
a	00269063	00269929
a	00269241	00270107
a	00269364	00270230
a	00269486	00270352
a	00269580	00270446
a	00269758	00270624
a	00269894	00270760
a	00269989	00270855
a	00270496	00271362
a	00270732	00271598
a	00270856	00271722
a	00271022	00271888
a	00271208	00272074
a	00271288	00272154
a	00271419	00272285
a	00271580	00272446
a	00271813	00272679
a	00271966	00272832
a	00272069	00272935
a	00272172	00273038
a	00272410	00273276
a	00272555	00273421
a	00272771	00273637
a	00272950	00273816
a	00273082	00273948
a	00273652	00274518
a	00273901	00274767
a	00274068	00274934
a	00274291	00275157
a	00274373	00275239
a	00274551	00275417
a	00274698	00275564
a	00274833	00275699
a	00274971	00275837
a	00275106	00275972
a	00275290	00276156
a	00275486	00276352
a	00275764	00276630
a	00275985	00276851
a	00276226	00277092
a	00276355	00277221
a	00276472	00277338
a	00276689	00277555
a	00276862	00277728
a	00277183	00278049
a	00277339	00278205
a	00277550	00278416
a	00277749	00278615
a	00277867	00278733
a	00278006	00278872
a	00278131	00278997
a	00278266	00279132
a	00278418	00279284
a	00278551	00279417
a	00279092	00279958
a	00279332	00280198
a	00279618	00280484
a	00280245	00281111
a	00280463	00281329
a	00280844	00281710
a	00281075	00281941
a	00281173	00282039
a	00281342	00282208
a	00281527	00282393
a	00281657	00282523
a	00282020	00282886
a	00282389	00283255
a	00282557	00283423
a	00282675	00283541
a	00283060	00283926
a	00283167	00284033
a	00283327	00284193
a	00283580	00284446
a	00283703	00284569
a	00283972	00284838
a	00284194	00285060
a	00284400	00285266
a	00284575	00285441
a	00284816	00285682
a	00284930	00285796
a	00285148	00286014
a	00285413	00286279
a	00285506	00286372
a	00285725	00286591
a	00285905	00286771
a	00286063	00286929
a	00286214	00287080
a	00286470	00287336
a	00286578	00287444
a	00286837	00287703
a	00287128	00287994
a	00287275	00288141
a	00287498	00288364
a	00287640	00288506
a	00287962	00288828
a	00288070	00288936
a	00288237	00289103
a	00288362	00289228
a	00288498	00289364
a	00288685	00289551
a	00288809	00289675
a	00289082	00289948
a	00289365	00290231
a	00289594	00290460
a	00289799	00290665
a	00289983	00290849
a	00290337	00291203
a	00290483	00291349
a	00290593	00291459
a	00290784	00291650
a	00290923	00291789
a	00291181	00292047
a	00291338	00292204
a	00291471	00292337
a	00291665	00292531
a	00291848	00292714
a	00292024	00292890
a	00292298	00293164
a	00292448	00293314
a	00292611	00293477
a	00292750	00293616
a	00292872	00293738
a	00292937	00293803
a	00293248	00294114
a	00293376	00294242
a	00293611	00294477
a	00293819	00294685
a	00293882	00294748
a	00294056	00294922
a	00294175	00295041
a	00294463	00295329
a	00294579	00295445
a	00295011	00295877
a	00295235	00296101
a	00295507	00296373
a	00295657	00296523
a	00295924	00296790
a	00296061	00296927
a	00296186	00297052
a	00296276	00297142
a	00296354	00297220
a	00296482	00297348
a	00296625	00297491
a	00296783	00297649
a	00296935	00297801
a	00297097	00297963
a	00297250	00298116
a	00297403	00298269
a	00297598	00298464
a	00297755	00298621
a	00297897	00298763
a	00298041	00298907
a	00298293	00299159
a	00298507	00299373
a	00298767	00299633
a	00299144	00300010
a	00299313	00300179
a	00299476	00300342
a	00299690	00300556
a	00300007	00300873
a	00300196	00301062
a	00300359	00301225
a	00300469	00301335
a	00300738	00301604
a	00300943	00301809
a	00301032	00301898
a	00301187	00302053
a	00301432	00302292
a	00301589	00302449
a	00301777	00302637
a	00301951	00302805
a	00302436	00303247
a	00302658	00303444
a	00302761	00303560
a	00302951	00303750
a	00303480	00304279
a	00303579	00304378
a	00303727	00304526
a	00304144	00304943
a	00304455	00305254
a	00304670	00305469
a	00304949	00305748
a	00305225	00306024
a	00305464	00306263
a	00305590	00306389
a	00305700	00306499
a	00305882	00306680
a	00306034	00306832
a	00306131	00306929
a	00306232	00307030
a	00306314	00307112
a	00306663	00307461
a	00306909	00307707
a	00307182	00307980
a	00307474	00308272
a	00307794	00308592
a	00308015	00308813
a	00308188	00308986
a	00308355	00309153
a	00308488	00309286
a	00308593	00309391
a	00308720	00309518
a	00308870	00309668
a	00309021	00309819
a	00309620	00310418
a	00309740	00310538
a	00309945	00310743
a	00310138	00310936
a	00310433	00311231
a	00310716	00311514
a	00310943	00311741
a	00311044	00311842
a	00311187	00311985
a	00311354	00312152
a	00311505	00312303
a	00311663	00312461
a	00312234	00313032
a	00312519	00313416
a	00312757	00313654
a	00313041	00313938
a	00313217	00314114
a	00313387	00314284
a	00313701	00314598
a	00313836	00314733
a	00313911	00314808
a	00314023	00314920
a	00314265	00315162
a	00314390	00315287
a	00314466	00315363
a	00314559	00315456
a	00314639	00315536
a	00314794	00315691
a	00314927	00315824
a	00315109	00316006
a	00315254	00316151
a	00315383	00316280
a	00315631	00316528
a	00315702	00316599
a	00315805	00316702
a	00315931	00316828
a	00316046	00316943
a	00316167	00317064
a	00316274	00317171
a	00316477	00317374
a	00316572	00317469
a	00316733	00317630
a	00316827	00317724
a	00317008	00317905
a	00317310	00318207
a	00317481	00318378
a	00317629	00318526
a	00317727	00318624
a	00317821	00318719
a	00317886	00318784
a	00318082	00318980
a	00318291	00319189
a	00318498	00319396
a	00318667	00319565
a	00318942	00319840
a	00319090	00319988
a	00319262	00320160
a	00319389	00320287
a	00319534	00320432
a	00319851	00320749
a	00319965	00320863
a	00320064	00320962
a	00320177	00321075
a	00320255	00321153
a	00320378	00321276
a	00320456	00321354
a	00320536	00321434
a	00320614	00321512
a	00320756	00321654
a	00320847	00321745
a	00320985	00321883
a	00321094	00321992
a	00321444	00322342
a	00321535	00322433
a	00321614	00322512
a	00321691	00322589
a	00321770	00322668
a	00321849	00322747
a	00321928	00322826
a	00322007	00322905
a	00322084	00322982
a	00322161	00323059
a	00322242	00323140
a	00322321	00323219
a	00322457	00323355
a	00322844	00323742
a	00322938	00323836
a	00323047	00323945
a	00323199	00324097
a	00323426	00324324
a	00323796	00324694
a	00323873	00324771
a	00324013	00324911
a	00324195	00325093
a	00324481	00325379
a	00324680	00325578
a	00324878	00325776
a	00325069	00325967
a	00325197	00326095
a	00325281	00326179
a	00325619	00326517
a	00325840	00326738
a	00325995	00326893
a	00326202	00327100
a	00326296	00327194
a	00326436	00327334
a	00326608	00327506
a	00327031	00327929
a	00327541	00328439
a	00327690	00328588
a	00327857	00328755
a	00327930	00328828
a	00328017	00328915
a	00328128	00329026
a	00328270	00329168
a	00328401	00329299
a	00328528	00329426
a	00328653	00329551
a	00328798	00329696
a	00329034	00329932
a	00329268	00330166
a	00329396	00330294
a	00329585	00330483
a	00329695	00330593
a	00329831	00330729
a	00330219	00331117
a	00330322	00331220
a	00330396	00331294
a	00330506	00331404
a	00330644	00331542
a	00330728	00331626
a	00330904	00331802
a	00331030	00331928
a	00331167	00332065
a	00331259	00332157
a	00331446	00332344
a	00331716	00332614
a	00331889	00332787
a	00332091	00332989
a	00332269	00333167
a	00332375	00333273
a	00332524	00333422
a	00332723	00333621
a	00332869	00333767
a	00333015	00333913
a	00333197	00334095
a	00333351	00334249
a	00333611	00334509
a	00333824	00334722
a	00333987	00334885
a	00334245	00335143
a	00334379	00335277
a	00334555	00335453
a	00334702	00335600
a	00334852	00335750
a	00334940	00335838
a	00335090	00335988
a	00335225	00336123
a	00335421	00336319
a	00335768	00336666
a	00335895	00336793
a	00336041	00336939
a	00336168	00337066
a	00336564	00337462
a	00336724	00337622
a	00336831	00337729
a	00337172	00338070
a	00337404	00338302
a	00337841	00338739
a	00338013	00338911
a	00338275	00339173
a	00338421	00339319
a	00338551	00339449
a	00338669	00339567
a	00338817	00339715
a	00339157	00340055
a	00339288	00340186
a	00339599	00340497
a	00339742	00340640
a	00339941	00340839
a	00340239	00341137
a	00340626	00341524
a	00340827	00341725
a	00341017	00341915
a	00341292	00342190
a	00341405	00342303
a	00341655	00342553
a	00341933	00342831
a	00342139	00343037
a	00342250	00343148
a	00342488	00343386
a	00342626	00343524
a	00342755	00343653
a	00342902	00343800
a	00343015	00343913
a	00343226	00344124
a	00343360	00344258
a	00343552	00344451
a	00343700	00344599
a	00343883	00344782
a	00344024	00344923
a	00344125	00345024
a	00344686	00345603
a	00344816	00345733
a	00344890	00345807
a	00345005	00345922
a	00345189	00346106
a	00345494	00346411
a	00345694	00346611
a	00345860	00346777
a	00345949	00346866
a	00346103	00347020
a	00346246	00347348
a	00346368	00347470
a	00346527	00347629
a	00346626	00347728
a	00346847	00347949
a	00346991	00348093
a	00347400	00348502
a	00347571	00348673
a	00347707	00348809
a	00347880	00348982
a	00348018	00349120
a	00348198	00349300
a	00348380	00349482
a	00348537	00349639
a	00348808	00349910
a	00348938	00350040
a	00349148	00350250
a	00349295	00350397
a	00349523	00350625
a	00349759	00350861
a	00349894	00350996
a	00350069	00351171
a	00350384	00351486
a	00350621	00351723
a	00350876	00351978
a	00351012	00352114
a	00351226	00352328
a	00351420	00352521
a	00351523	00352624
a	00351679	00352780
a	00351818	00352919
a	00351991	00353092
a	00352127	00353228
a	00352536	00353637
a	00352716	00353817
a	00352877	00353978
a	00353001	00354102
a	00353101	00354202
a	00353206	00354307
a	00353431	00354532
a	00353604	00354705
a	00353812	00354923
a	00353889	00355000
a	00353969	00355080
a	00354090	00355201
a	00354176	00355287
a	00354330	00355441
a	00354433	00355544
a	00354692	00355803
a	00354833	00355944
a	00354934	00356045
a	00355083	00356194
a	00355258	00356369
a	00355453	00356564
a	00355611	00356722
a	00355782	00356893
a	00355950	00357061
a	00356110	00357221
a	00356211	00357322
a	00356339	00357450
a	00356648	00357728
a	00356926	00358006
a	00357254	00358334
a	00357556	00358636
a	00357790	00358870
a	00357983	00359063
a	00358132	00359212
a	00358392	00359472
a	00358534	00359614
a	00358678	00359758
a	00358820	00359900
a	00358951	00360031
a	00359160	00360240
a	00359260	00360340
a	00359459	00360539
a	00359645	00360725
a	00359862	00360942
a	00360041	00361121
a	00360235	00361315
a	00360306	00361386
a	00360442	00361522
a	00360569	00361649
a	00360650	00361730
a	00360950	00362030
a	00361125	00362205
a	00361509	00362589
a	00361720	00362800
a	00361837	00362917
a	00362173	00363253
a	00362269	00363349
a	00362467	00363547
a	00362892	00363972
a	00363031	00364111
a	00363291	00364371
a	00363621	00364701
a	00363938	00365018
a	00364145	00365225
a	00364479	00365559
a	00364881	00365961
a	00365261	00366341
a	00365513	00366593
a	00365681	00366761
a	00365799	00366879
a	00365936	00367016
a	00366025	00367105
a	00366185	00367265
a	00366355	00367435
a	00366526	00367606
a	00366691	00367771
a	00369504	00370566
a	00369648	00370710
a	00369732	00370794
a	00369831	00370893
a	00369941	00371003
a	00370160	00371222
a	00370267	00371329
a	00370501	00371563
a	00370601	00371663
a	00370688	00371750
a	00370771	00371833
a	00370869	00371931
a	00371163	00372225
a	00371311	00372373
a	00371411	00372473
a	00371511	00372573
a	00371611	00372673
a	00371741	00372803
a	00371841	00372903
a	00371945	00373007
a	00372029	00373091
a	00372111	00373173
a	00372266	00373328
a	00372367	00373429
a	00372476	00373538
a	00372571	00373633
a	00372653	00373715
a	00372799	00373861
a	00372960	00374022
a	00373067	00374129
a	00373209	00374271
a	00373381	00374443
a	00373493	00374555
a	00373621	00374683
a	00373731	00374793
a	00373811	00374873
a	00373915	00374977
a	00374001	00375063
a	00374214	00375276
a	00374303	00375365
a	00374390	00375452
a	00374477	00375539
a	00374556	00375618
a	00374635	00375697
a	00374735	00375797
a	00374818	00375880
a	00374944	00376006
a	00375090	00376152
a	00375217	00376279
a	00375303	00376365
a	00375387	00376449
a	00375471	00376533
a	00375593	00376655
a	00375720	00376782
a	00375847	00376909
a	00375969	00377031
a	00376255	00377317
a	00376342	00377404
a	00376453	00377515
a	00376537	00377599
a	00376645	00377707
a	00376821	00377883
a	00376917	00377979
a	00377036	00378098
a	00377131	00378193
a	00377224	00378286
a	00377323	00378385
a	00377438	00378500
a	00377524	00378586
a	00377616	00378678
a	00377702	00378764
a	00377802	00378864
a	00377890	00378952
a	00378002	00379064
a	00378084	00379146
a	00378166	00379228
a	00378280	00379342
a	00378498	00379560
a	00378591	00379653
a	00378687	00379749
a	00378782	00379844
a	00378892	00379954
a	00379084	00380146
a	00379181	00380243
a	00379267	00380329
a	00379413	00380475
a	00379495	00380557
a	00379595	00380657
a	00379697	00380759
a	00379804	00380866
a	00379914	00380976
a	00379992	00381054
a	00380077	00381139
a	00380178	00381240
a	00380312	00381374
a	00380483	00381545
a	00380583	00381645
a	00380686	00381748
a	00380789	00381851
a	00380895	00381957
a	00380992	00382054
a	00381097	00382159
a	00381525	00382587
a	00381636	00382698
a	00381766	00382828
a	00381861	00382923
a	00381975	00383037
a	00382074	00383136
a	00382173	00383235
a	00382321	00383383
a	00382411	00383473
a	00382512	00383574
a	00382594	00383656
a	00382693	00383755
a	00382792	00383854
a	00382874	00383936
a	00382990	00384052
a	00383088	00384150
a	00383189	00384251
a	00383291	00384353
a	00383429	00384491
a	00383521	00384583
a	00383607	00384669
a	00383700	00384762
a	00383827	00384889
a	00383957	00385019
a	00384099	00385161
a	00384195	00385257
a	00384292	00385354
a	00384410	00385472
a	00384533	00385595
a	00384615	00385677
a	00384694	00385756
a	00384782	00385844
a	00384936	00385998
a	00385059	00386121
a	00385188	00386250
a	00385338	00386400
a	00385432	00386494
a	00385547	00386609
a	00385651	00386713
a	00385756	00386818
a	00385990	00387052
a	00386095	00387156
a	00386196	00387257
a	00386303	00387364
a	00386392	00387453
a	00387392	00388453
a	00387593	00388654
a	00387699	00388760
a	00387808	00388869
a	00387922	00388983
a	00388032	00389093
a	00388152	00389213
a	00388249	00389310
a	00388350	00389411
a	00388477	00389538
a	00388571	00389632
a	00388725	00389786
a	00388849	00389910
a	00389035	00390096
a	00389150	00390211
a	00389231	00390292
a	00389310	00390371
a	00389607	00390668
a	00389734	00390795
a	00389861	00390922
a	00389962	00391023
a	00390071	00391132
a	00390195	00391256
a	00390332	00391393
a	00390461	00391522
a	00390539	00391600
a	00390630	00391691
a	00390725	00391786
a	00390844	00391905
a	00390943	00392004
a	00391077	00392138
a	00391162	00392223
a	00391265	00392326
a	00391368	00392429
a	00391487	00392548
a	00391572	00392633
a	00391699	00392760
a	00391806	00392867
a	00391897	00392958
a	00392093	00393154
a	00392184	00393245
a	00392281	00393342
a	00392367	00393428
a	00392460	00393521
a	00392574	00393635
a	00392706	00393767
a	00392812	00393873
a	00393105	00394166
a	00393422	00394483
a	00393508	00394569
a	00393683	00394744
a	00393852	00394913
a	00393992	00395053
a	00394135	00395196
a	00394331	00395392
a	00394562	00395623
a	00395626	00396687
a	00395977	00397038
a	00396115	00397176
a	00396296	00397357
a	00396444	00397505
a	00396523	00397584
a	00396627	00397688
a	00396721	00397782
a	00396839	00397900
a	00396958	00398019
a	00397108	00398169
a	00397191	00398252
a	00397314	00398375
a	00397441	00398502
a	00397532	00398593
a	00397633	00398694
a	00397757	00398818
a	00397870	00398931
a	00397975	00399036
a	00398172	00399233
a	00398271	00399332
